0,"-0,12325"
3992500000,"-0,292"
7985000000,"-0,34825"
11977500000,"-0,292"
15970000000,"-0,1545"
19962500000,"0,05175"
23955000000,"0,308"
27947500000,"0,483"
31940000000,"0,51425"
35932500000,"0,42675"
39925000000,"0,258"
43917500000,"0,05175"
47910000000,"-0,12325"
51902500000,"-0,24825"
55895000000,"-0,28575"
59887500000,"-0,13575"
63880000000,"0,02675"
67872500000,"0,158"
71865000000,"0,36425"
75857500000,"0,458"
79850000000,"0,5205"
83842500000,"0,4955"
87835000000,"0,53925"
91827500000,"0,55175"
95820000000,"0,6205"
99812500000,"0,66425"
103805000000,"0,72675"
107797500000,"0,8205"
111790000000,"0,8205"
115782500000,"0,7955"
119775000000,"0,6705"
123767500000,"0,57675"
127760000000,"0,36425"
131752500000,"0,1705"
135745000000,"0,0205"
139737500000,"-0,0545"
143730000000,"-0,11075"
147722500000,"-0,14825"
151715000000,"-0,092"
155707500000,"-0,02325"
159700000000,"-0,0045"
163692500000,"0,008"
167685000000,"0,07675"
171677500000,"0,1205"
175670000000,"0,208"
179662500000,"0,23925"
183655000000,"0,33925"
187647500000,"0,458"
191640000000,"0,51425"
195632500000,"0,50175"
199625000000,"0,433"
203617500000,"0,30175"
207610000000,"0,0705"
211602500000,"-0,17325"
215595000000,"-0,417"
219587500000,"-0,62325"
223580000000,"-0,767"
227572500000,"-0,767"
231565000000,"-0,767"
235557500000,"-0,73575"
239550000000,"-0,617"
243542500000,"-0,49825"
247535000000,"-0,43575"
251527500000,"-0,33575"
255520000000,"-0,36075"
259512500000,"-0,3795"
263505000000,"-0,3795"
267497500000,"-0,34825"
271490000000,"-0,417"
275482500000,"-0,367"
279475000000,"-0,29825"
283467500000,"-0,24825"
287460000000,"-0,192"
291452500000,"-0,117"
295445000000,"-0,08575"
299437500000,"-0,09825"
303430000000,"-0,11075"
307422500000,"-0,142"
311415000000,"-0,142"
315407500000,"-0,192"
319400000000,"-0,14825"
323392500000,"-0,092"
327385000000,"-0,0045"
331377500000,"0,0955"
335370000000,"0,20175"
339362500000,"0,21425"
343355000000,"0,25175"
347347500000,"0,28925"
351340000000,"0,27675"
355332500000,"0,18925"
359325000000,"0,20175"
363317500000,"0,22675"
367310000000,"0,21425"
371302500000,"0,208"
375295000000,"0,283"
379287500000,"0,3455"
383280000000,"0,333"
387272500000,"0,38925"
391265000000,"0,433"
395257500000,"0,46425"
399250000000,"0,47675"
403242500000,"0,47675"
407235000000,"0,508"
411227500000,"0,52675"
415220000000,"0,51425"
419212500000,"0,50175"
423205000000,"0,50175"
427197500000,"0,42675"
431190000000,"0,33925"
435182500000,"0,27675"
439175000000,"0,208"
443167500000,"0,108"
447160000000,"0,0705"
451152500000,"0,0955"
455145000000,"0,0705"
459137500000,"0,06425"
463130000000,"0,0955"
467122500000,"0,12675"
471115000000,"0,1205"
475107500000,"0,12675"
479100000000,"0,058"
483092500000,"0,108"
487085000000,"0,0955"
491077500000,"0,083"
495070000000,"0,0205"
499062500000,"-0,07325"
503055000000,"-0,217"
507047500000,"-0,37325"
511040000000,"-0,61075"
515032500000,"-0,767"
519025000000,"-0,767"
523017500000,"-0,767"
527010000000,"-0,767"
531002500000,"-0,467"
534995000000,"-0,14825"
538987500000,"0,10175"
542980000000,"0,20175"
546972500000,"0,283"
550965000000,"0,10175"
554957500000,"-0,067"
