-0.0027,-0.12325
-0.0026960075,-292
-0.002692015,-0.34825
-0.0026880225,-292
-0.00268403,-0.1545
-0.0026800375,0.05175
-0.002676045,308
-0.0026720525,483
-0.00266806,0.51425
-0.0026640675,0.42675
-0.002660075,258
-0.0026560825,0.05175
-0.00265209,-0.12325
-0.0026480975,-0.24825
-0.002644105,-0.28575
-0.0026401125,-0.13575
-0.00263612,0.02675
-0.0026321275,158
-0.002628135,0.36425
-0.0026241425,458
-0.00262015,0.5205
-0.0026161575,0.4955
-0.002612165,0.53925
-0.0026081725,0.55175
-0.00260418,0.6205
-0.0026001875,0.66425
-0.002596195,0.72675
-0.0025922025,0.8205
-0.00258821,0.8205
-0.0025842175,0.7955
-0.002580225,0.6705
-0.0025762325,0.57675
-0.00257224,0.36425
-0.0025682475,0.1705
-0.002564255,0.0205
-0.0025602625,-0.0545
-0.00255627,-0.11075
-0.0025522775,-0.14825
-0.002548285,-92
-0.0025442925,-0.02325
-0.0025403,-0.0045
-0.0025363075,8
-0.002532315,0.07675
-0.0025283225,0.1205
-0.00252433,208
-0.0025203375,0.23925
-0.002516345,0.33925
-0.0025123525,458
-0.00250836,0.51425
-0.0025043675,0.50175
-0.002500375,433
-0.0024963825,0.30175
-0.00249239,0.0705
-0.0024883975,-0.17325
-0.002484405,-417
-0.0024804125,-0.62325
-0.00247642,-767
-0.0024724275,-767
-0.002468435,-767
-0.0024644425,-0.73575
-0.00246045,-617
-0.0024564575,-0.49825
-0.002452465,-0.43575
-0.0024484725,-0.33575
-0.00244448,-0.36075
-0.0024404875,-0.3795
-0.002436495,-0.3795
-0.0024325025,-0.34825
-0.00242851,-417
-0.0024245175,-367
-0.002420525,-0.29825
-0.0024165325,-0.24825
-0.00241254,-192
-0.0024085475,-117
-0.002404555,-0.08575
-0.0024005625,-0.09825
-0.00239657,-0.11075
-0.0023925775,-142
-0.002388585,-142
-0.0023845925,-192
-0.0023806,-0.14825
-0.0023766075,-92
-0.002372615,-0.0045
-0.0023686225,0.0955
-0.00236463,0.20175
-0.0023606375,0.21425
-0.002356645,0.25175
-0.0023526525,0.28925
-0.00234866,0.27675
-0.0023446675,0.18925
-0.002340675,0.20175
-0.0023366825,0.22675
-0.00233269,0.21425
-0.0023286975,208
-0.002324705,283
-0.0023207125,0.3455
-0.00231672,333
-0.0023127275,0.38925
-0.002308735,433
-0.0023047425,0.46425
-0.00230075,0.47675
-0.0022967575,0.47675
-0.002292765,508
-0.0022887725,0.52675
-0.00228478,0.51425
-0.0022807875,0.50175
-0.002276795,0.50175
-0.0022728025,0.42675
-0.00226881,0.33925
-0.0022648175,0.27675
-0.002260825,208
-0.0022568325,108
-0.00225284,0.0705
-0.0022488475,0.0955
-0.002244855,0.0705
-0.0022408625,0.06425
-0.00223687,0.0955
-0.0022328775,0.12675
-0.002228885,0.1205
-0.0022248925,0.12675
-0.0022209,58
-0.0022169075,108
-0.002212915,0.0955
-0.0022089225,83
-0.00220493,0.0205
-0.0022009375,-0.07325
-0.002196945,-217
-0.0021929525,-0.37325
-0.00218896,-0.61075
-0.0021849675,-767
-0.002180975,-767
-0.0021769825,-767
-0.00217299,-767
-0.0021689975,-467
-0.002165005,-0.14825
-0.0021610125,0.10175
-0.00215702,0.20175
-0.0021530275,283
-0.002149035,0.10175
-0.0021450425,-67
-0.00214105,-342
-0.0021370575,-0.5045
-0.002133065,-0.5545
-0.0021290725,-0.5545
-0.00212508,-0.5295
-0.0021210875,-467
-0.002117095,-0.38575
-0.0021131025,-392
-0.00210911,-442
-0.0021051175,-0.4795
-0.002101125,-0.46075
-0.0020971325,-0.41075
-0.00209314,-267
-0.0020891475,-0.1045
-0.002085155,0.1455
-0.0020811625,383
-0.00207717,0.5455
-0.0020731775,0.61425
-0.002069185,0.6455
-0.0020651925,658
-0.0020612,0.56425
-0.0020572075,0.5205
-0.002053215,0.4205
-0.0020492225,0.41425
-0.00204523,0.3955
-0.0020412375,0.3955
-0.002037245,0.42675
-0.0020332525,0.38925
-0.00202926,0.28925
-0.0020252675,0.22675
-0.002021275,0.12675
-0.0020172825,8
-0.00201329,-17
-0.0020092975,-17
-0.002005305,0.05175
-0.0020013125,183
-0.00199732,0.31425
-0.0019933275,508
-0.001989335,0.66425
-0.0019853425,733
-0.00198135,0.77675
-0.0019773575,0.73925
-0.001973365,0.7455
-0.0019693725,0.65175
-0.00196538,0.55175
-0.0019613875,483
-0.001957395,408
-0.0019534025,0.28925
-0.00194941,0.18925
-0.0019454175,0.05175
-0.001941425,-0.13575
-0.0019374325,-0.27325
-0.00193344,-0.4545
-0.0019294475,-567
-0.001925455,-0.58575
-0.0019214625,-592
-0.00191747,-492
-0.0019134775,-0.32325
-0.001909485,-0.19825
-0.0019054925,-0.0795
-0.0019015,-0.0045
-0.0018975075,33
-0.001893515,-67
-0.0018895225,-0.19825
-0.00188553,-367
-0.0018815375,-467
-0.001877545,-567
-0.0018735525,-0.53575
-0.00186956,-467
-0.0018655675,-0.3795
-0.001861575,-0.2045
-0.0018575825,-0.16075
-0.00185359,-0.17325
-0.0018495975,-0.29825
-0.001845605,-0.38575
-0.0018416125,-0.51075
-0.00183762,-0.63575
-0.0018336275,-0.6045
-0.001829635,-0.4795
-0.0018256425,-0.32325
-0.00182165,-92
-0.0018176575,0.13925
-0.001813665,0.2705
-0.0018096725,0.31425
-0.00180568,308
-0.0018016875,0.2205
-0.001797695,83
-0.0017937025,-0.0545
-0.00178971,-0.09825
-0.0017857175,-0.03575
-0.001781725,33
-0.0017777325,0.1705
-0.00177374,0.32675
-0.0017697475,0.42675
-0.001765755,0.4955
-0.0017617625,0.51425
-0.00175777,458
-0.0017537775,433
-0.001749785,0.3705
-0.0017457925,408
-0.0017418,0.43925
-0.0017378075,0.48925
-0.001733815,0.5705
-0.0017298225,633
-0.00172583,0.62675
-0.0017218375,608
-0.001717845,0.46425
-0.0017138525,0.3705
-0.00170986,233
-0.0017058675,0.1705
-0.001701875,0.1455
-0.0016978825,133
-0.00169389,208
-0.0016898975,0.2705
-0.001685905,0.33925
-0.0016819125,0.33925
-0.00167792,0.31425
-0.0016739275,0.33925
-0.001669935,0.30175
-0.0016659425,0.23925
-0.00166195,0.1705
-0.0016579575,0.1705
-0.001653965,0.11425
-0.0016499725,0.07675
-0.00164598,0.06425
-0.0016419875,0.00175
-0.001637995,-0.1045
-0.0016340025,-0.18575
-0.00163001,-0.21075
-0.0016260175,-0.2045
-0.001622025,-0.22325
-0.0016180325,-0.24825
-0.00161404,-0.2545
-0.0016100475,-292
-0.001606055,-0.3795
-0.0016020625,-442
-0.00159807,-0.5295
-0.0015940775,-0.64825
-0.001590085,-0.69825
-0.0015860925,-0.73575
-0.0015821,-0.71075
-0.0015781075,-0.69825
-0.001574115,-0.66075
-0.0015701225,-0.57325
-0.00156613,-0.4795
-0.0015621375,-0.31075
-0.001558145,-217
-0.0015541525,-0.04825
-0.00155016,0.02675
-0.0015461675,0.07675
-0.001542175,58
-0.0015381825,-0.0545
-0.00153419,-0.09825
-0.0015301975,-0.18575
-0.001526205,-0.22325
-0.0015222125,-0.23575
-0.00151822,-167
-0.0015142275,-92
-0.001510235,0.01425
-0.0015062425,0.07675
-0.00150225,133
-0.0014982575,158
-0.001494265,0.0705
-0.0014902725,0.02675
-0.00148628,-0.01075
-0.0014822875,0.0455
-0.001478295,0.0455
-0.0014743025,133
-0.00147031,0.32675
-0.0014663175,0.43925
-0.001462325,0.53925
-0.0014583325,633
-0.00145434,708
-0.0014503475,0.70175
-0.001446355,0.61425
-0.0014423625,0.6205
-0.00143837,0.5705
-0.0014343775,0.52675
-0.001430385,0.5455
-0.0014263925,0.5455
-0.0014224,0.48925
-0.0014184075,0.4455
-0.001414415,0.3455
-0.0014104225,0.26425
-0.00140643,133
-0.0014024375,0.02675
-0.001398445,-0.01075
-0.0013944525,-0.03575
-0.00139046,0.01425
-0.0013864675,58
-0.001382475,158
-0.0013784825,0.2455
-0.00137449,0.3455
-0.0013704975,433
-0.001366505,458
-0.0013625125,0.4705
-0.00135852,0.46425
-0.0013545275,408
-0.001350535,0.35175
-0.0013465425,0.2705
-0.00134255,183
-0.0013385575,8
-0.001334565,-0.18575
-0.0013305725,-0.36075
-0.00132658,-567
-0.0013225875,-0.69825
-0.001318595,-767
-0.0013146025,-0.7295
-0.00131061,-0.59825
-0.0013066175,-0.47325
-0.001302625,-0.31075
-0.0012986325,-0.17325
-0.00129464,-0.12325
-0.0012906475,-0.1295
-0.001286655,-142
-0.0012826625,-0.2045
-0.00127867,-0.24825
-0.0012746775,-0.28575
